danceability,track_genre,valence,track_name
0.57,german,0.268,Wer rettet mich
0.8,german,0.56,Ein Wunsch
0.724,german,0.88,Sinner
0.352,german,0.53,Gisela
0.891,german,0.807,Asozial 4 Life
0.635,german,0.262,How much is the ticket?
0.826,german,0.535,Autobahntunnelfischmenschen
0.789,german,0.683,"ich wollte gar nicht sein, wer ich gerade bin"
0.535,german,0.699,Fata Morgana
0.728,german,0.312,Sunglasses
0.679,german,0.646,Spektakulär
0.679,german,0.646,Spektakulär
0.732,german,0.898,AUF AUF
0.668,german,0.61,Ich scheiss' auf schlechte Zeiten
0.732,german,0.772,Idiot - Version 2011
0.732,german,0.772,Idiot - Version 2011
0.732,german,0.772,Idiot - Version 2011
0.217,german,0.194,Richard Wagner / Die Meistersinger von Nürnberg - Overture
0.687,german,0.453,Down By The River
0.64,german,0.4,Inside Out (feat. Griff)
0.623,german,0.775,Meins
0.437,german,0.151,Blood of My Blood
0.3,german,0.0492,I'm Not a Hero
0.358,german,0.0823,The Electro Suite
0.746,german,0.589,I'm Blue
0.32,german,0.0282,Why so Serious?
0.507,german,0.0369,Like a Dog Chasing Cars
0.424,german,0.0869,I'm Spider-Man
0.491,german,0.175,Wind of Change
0.184,german,0.0356,Paul's Dream
0.658,german,0.793,Be My Lover
0.715,german,0.467,Sun Will Shine - James Carter Remix
0.7,german,0.329,Sozialer Abwärtsvergleich
0.532,german,0.6,Parasols
0.674,german,0.22,WORK IT
0.359,german,0.634,Aus und vorbei
0.717,german,0.219,Rap über Hass
0.636,german,0.486,Bunte Ballons
0.809,german,0.48,Jedes Jahr November
0.642,german,0.545,Für Immer
0.866,german,0.618,Lipgloss
0.842,german,0.736,Eistee Zitrone (feat. Monk)
0.659,german,0.515,Back to the Start
0.626,german,0.737,Dausend Levve
0.547,german,0.64,Klassenfahrt
0.512,german,0.28,Weit weg
0.962,german,0.705,Biertornado
0.652,german,0.415,Get Fresh - RuN RiOT Remix
0.87,german,0.735,Du bist ein Hund
0.662,german,0.286,Rhythmus der Nacht
0.892,german,0.799,Monochrom
0.661,german,0.373,Lauf raus
0.673,german,0.471,Freunde
0.373,german,0.38,De Tüfel het viel Gsichter - Live
0.518,german,0.342,Liebeslied - Neue Aufnahme 2022
0.682,german,0.983,Was soll das
0.641,german,0.513,Fette Wilde Jahre
0.788,german,0.842,Major Tom (Coming Home)
0.405,german,0.298,St. Pauli
0.49,german,0.685,Mein Leben
0.447,german,0.579,In 8 Minuten um die Welt
0.471,german,0.0378,Tripical Moon
0.261,german,0.0396,Tick-Tock
0.84,german,0.904,Flashed Junk Mind
0.653,german,0.583,OK
0.553,german,0.217,When I Cry (feat. Ali Gatie)
0.288,german,0.0963,A Lannister Always Pays His Debts
0.14,german,0.021,The Wormhole
0.671,german,0.623,Call It Love - Klingande Remix
0.85,german,0.297,Endstation
0.795,german,0.121,Up Down Jumper
0.661,german,0.599,Shiheki
0.182,german,0.0388,Tally Two / What’s The Plan / F-14
0.876,german,0.15,Maka Knacker
0.579,german,0.85,HUNDE
0.774,german,0.616,Black Blocks
0.742,german,0.79,El Repaso
0.619,german,0.37,Wild & Free
0.815,german,0.33,Nicht Allein
0.135,german,0.0321,What Are You Going to Do When You Are Not Saving the World?
0.887,german,0.394,Nur ein Wort
0.523,german,0.0348,Hummell Gets The Rockets - Alan Walker Remix
0.42,german,0.0447,Wonder Woman Main Theme
0.702,german,0.151,Bei Nacht
0.71,german,0.139,Fick Dich
0.678,german,0.36,190 Tage
0.758,german,0.427,Roter Wein
0.683,german,0.372,Intro (Balenciaga)
0.808,german,0.715,Fairytales
0.825,german,0.155,Nachbarschaft
0.897,german,0.755,Mein Penis
0.592,german,0.343,Bikini
0.755,german,0.331,Ewigkeit
0.608,german,0.239,Hoffnung
0.899,german,0.839,Ok Boomer
0.545,german,0.115,Alles verloren
0.576,german,0.41,Himalaya
0.66,german,0.574,Keine Antwort
0.476,german,0.639,"Fragen (Wer, Wie, Was)"
0.395,german,0.325,Eisgekühlter Bommerlunder
0.594,german,0.557,Aller Herren Länder
0.679,german,0.886,RATA-TATA
0.317,german,0.538,Auswärtsspiel
0.73,german,0.727,Last Christmas
0.537,german,0.543,Laune der Natur
0.608,german,0.454,"Zwischen Mann und Kind (aus ""Sing meinen Song, Vol. 9"")"
0.245,german,0.0505,Afraid of Time
0.57,german,0.461,In Your Eyes (feat. Alida)
0.17,german,0.0326,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack"
0.598,german,0.394,Falling
0.586,german,0.342,Irgendwann
0.809,german,0.174,Zieh dich aus
0.803,german,0.549,All We Got (feat. KIDDO) - Ofenbach Remix
0.806,german,0.473,P.S.
0.748,german,0.405,Distanz
0.846,german,0.628,Ebertplatzblues
0.809,german,0.336,Space Diver
0.377,german,0.311,Under The Same Sun
0.911,german,0.908,Der Tanz
0.825,german,0.52,Niki Lauda
0.94,german,0.54,JUNGLEBOYS
0.894,german,0.535,Queen (feat. Monk)
0.51,german,0.47,Kalender
0.841,german,0.663,Fuck 12 Skit
0.696,german,0.46,Pegasus
0.559,german,0.546,Dinosaurs
0.384,german,0.479,Polizisten
0.733,german,0.364,Anders
0.858,german,0.754,Dragonfruit
0.523,german,0.376,TüR
0.776,german,0.403,Sonnenuntergang
0.821,german,0.827,Durstig (feat. Dead Dawg)
0.827,german,0.63,Blink Links
0.854,german,0.647,3 Jahre in Neapel
0.795,german,0.882,Breeze
0.602,german,0.036,Hear Me Out - Extended Mix
0.612,german,0.597,Ellenbogengesellschaft (Pogen)
0.771,german,0.502,Du Suchst
0.809,german,0.331,Schädel Weh
0.547,german,0.483,Das alles ist Urlaub
0.704,german,0.205,Analog Feel - Greenhaven DJs Extended Remix
0.965,german,0.424,6 Atzen
0.531,german,0.59,Es könnte schöner sein - Live
0.65,german,0.339,In deinen Augen
0.673,german,0.22,Wäscheständer
0.469,german,0.649,Jung und dumm - Live
0.642,german,0.46,Heimfahrn
0.34,german,0.3,"Für Glaube, für Liebe, für Hoffnung"
0.512,german,0.61,Schwer verliebter Hooligan
0.348,german,0.258,"Steh auf, wenn du am Boden bist"
0.232,german,0.21,Message from Home
0.702,german,0.52,Heatwave (feat. Akon)
0.636,german,0.58,99 Luftballons
0.217,german,0.0373,Mhysa
0.715,german,0.669,Criminal
0.33,german,0.036,Leaving Caladan
0.604,german,0.238,Chasing Stars
0.689,german,0.63,Rockstar Baby (feat. Mougleta)
0.839,german,0.607,Beautiful Girl
0.758,german,0.671,PIMP SHIT
0.736,german,0.603,Pass
0.955,german,0.441,Sonnenstich
0.583,german,0.185,DROGEN
0.637,german,0.211,Highlight
0.785,german,0.71,Striche
0.436,german,0.357,Karate
0.939,german,0.713,RÄUBERLEITER
0.902,german,0.142,Kkiller
0.815,german,0.228,Letztes Abendmahl
0.786,german,0.866,Small Wins
0.768,german,0.659,Mein Thron
0.469,german,0.382,Winter in Frankfurt
0.727,german,0.266,Lights Out
0.531,german,0.566,Lieblingsband (Oh Yeah)
0.611,german,0.649,Hennyblick
0.778,german,0.404,Gästeliste + 10
0.674,german,0.631,Marteria Girl
0.601,german,0.701,Wahnsinn und Genie 2.0
0.555,german,0.22,Baba in deiner Stadt
0.612,german,0.597,Ellenbogengesellschaft (Pogen)
0.554,german,0.581,Blanche
0.149,german,0.0536,"Symphony No. 3 in F, Op. 90: 3. Poco allegretto"
0.514,german,0.248,All die ganzen Jahre
0.515,german,0.482,Lieben müssen
0.861,german,0.407,Delirium
0.632,german,0.38,Paradies
0.543,german,0.9,Lymphe - Live
0.571,german,0.616,Back from the Dead
0.508,german,0.137,Nur zu Besuch
0.609,german,0.294,Alter Geist
0.581,german,0.742,Angst frisst Seele auf
0.747,german,0.694,For Tonight - Vol2Cat Remix
0.544,german,0.373,Wir reiten in den Untergang
0.412,german,0.363,"Schlagzeile groß, Hirn zu klein"
0.746,german,0.819,Let You Go - Radio-Edit
0.319,german,0.504,Ich gehöre mir
0.65,german,0.336,Why Do You Lie To Me (feat. Lil Baby)
0.654,german,0.662,Creep
0.174,german,0.0375,The Last of the Starks
0.492,german,0.316,Wonders
0.618,german,0.334,Stars
0.427,german,0.0405,Coward
0.778,german,0.361,All die Jahre
0.64,german,0.493,Everytime We Touch - Radio Edit
0.677,german,0.574,Baby
0.434,german,0.375,Wenn die Vögel singen (feat. OG Keemo)
0.736,german,0.603,Pass
0.632,german,0.241,Seele reparieren
0.881,german,0.186,VLC
0.863,german,0.313,Adrenalin
0.81,german,0.41,No Friends
0.836,german,0.414,Kaum Bist Du Weg
0.9,german,0.236,Passed Out
0.674,german,0.421,BitteRsüß
0.691,german,0.404,Alles nur geliehen
0.737,german,0.151,Auf einmal
0.728,german,0.0738,Da fehlt mir was
0.572,german,0.335,216
0.723,german,0.415,"1019 Freestyle (feat. Lucio101, Omar101, Nizi19 & Karamel19)"
0.88,german,0.254,Taubensohn
0.772,german,0.957,Herzrasen - Original Radio Edit
0.791,german,0.742,Dieser eine Song den wir im Tesla gemacht haben
0.783,german,0.516,Mandarine Girl
0.643,german,0.231,Zeit zu leben
0.872,german,0.687,Stille Wasser
0.821,german,0.88,Flammenmeer
0.669,german,0.366,Von vorne anfangen
0.792,german,0.869,Outro - Earth n Days Remix
0.683,german,0.167,For Tonight - Radio Edit
0.649,german,0.564,Worte der Freiheit
0.748,german,0.398,It's You - JJ Flores Remix Extended
0.837,german,0.444,Calinda - Original Mix
0.747,german,0.694,For Tonight - Vol2Cat Remix
0.779,german,0.579,Run Away - No Hopes Remix
0.406,german,0.497,Ich mag kein Alkohol
0.737,german,0.855,Don't Look Down - Original Mix
0.488,german,0.428,Wünsch dir was
0.781,german,0.416,Sunglasses At Night - Jay Frog Remix
0.409,german,0.48,Also stoßen wir an
0.179,german,0.0334,Organ Variation
0.167,german,0.0285,Holy War
0.171,german,0.0284,A Place Among the Stars
0.624,german,0.0391,The Job
0.713,german,0.647,Somebody to Hold
0.818,german,0.334,House Music (feat. Arctic Lake) - Edit
0.226,german,0.0266,Where We're Going
0.625,german,0.517,Liebe
0.629,german,0.185,Love Is Gone
0.778,german,0.616,Weg
0.572,german,0.231,Als du gingst
0.591,german,0.792,Zombies
0.0631,german,0.0371,The Frozen Planet - From Frozen Planet II
0.667,german,0.792,Now Is Not Forever
0.755,german,0.622,HUNGER
0.898,german,0.393,Ene Mene (feat. Longus Mongus)
0.7,german,0.667,UNENDLICH
0.816,german,0.441,Sonnenuntergang
0.932,german,0.383,Drück den Benz weg
0.616,german,0.801,Running in Circles
0.663,german,0.241,Fledermausmane
0.739,german,0.429,Ice Cold
0.763,german,0.823,Maria
0.708,german,0.795,Verstrahlt
0.128,german,0.0988,Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon
0.662,german,0.481,Moonlight
0.676,german,0.648,Kriegsberichte
0.579,german,0.343,"Zeit, die nie vergeht"
0.739,german,0.429,Ice Cold
0.704,german,0.428,Freunde
0.818,german,0.324,Rhythmus der Nacht
0.626,german,0.383,Come Closer Girl - Retrolove Edit
0.473,german,0.529,Schau mir in die Augen
0.454,german,0.244,"Goldberg Variations, BWV 988: Aria"
0.752,german,0.293,Biergarten Eden - Bonus
0.505,german,0.475,Das Goldene Stück
0.527,german,0.261,Liegen ist Frieden (feat. Ina Müller & Band) - Live bei Inas Nacht
0.908,german,0.525,Sie wirft Glück nach mir
0.864,german,0.791,Et jeilste Land
0.405,german,0.75,Lass Dich gehen
0.654,german,0.483,Draußen vor der Tür
0.633,german,0.681,Unbekanntes Pferd
0.536,german,0.232,Feinde deiner Feinde
0.677,german,0.828,Der Rasenmäher
0.757,german,0.862,Rhythm Is a Dancer
0.584,german,0.671,Rock You Like a Hurricane - 2011
0.65,german,0.445,Smalltown Boy
0.168,german,0.0327,Penny Returns - Interlude
0.929,german,0.491,I.m.d.g
0.838,german,0.369,Fahr uns nach Hause P1
0.461,german,0.256,You Make Me Feel
0.595,german,0.0353,Bilder von Dir
0.596,german,0.28,Kippe
0.524,german,0.305,"Schere, Stein, Papier"
0.668,german,0.569,Meine Welt
0.855,german,0.398,Tagelang
0.637,german,0.466,Bunkerplatz
0.511,german,0.0798,Glauben
0.6,german,0.179,Schmeiß mein Leben auf den Müll
0.732,german,0.762,Promised Land
0.73,german,0.434,DANKBAR (45 Freestyle)
0.532,german,0.427,Ma tu no - Live
0.539,german,0.246,Gedanken vom balkon
0.732,german,0.762,Promised Land
0.706,german,0.493,Bitte Geh Nicht
0.732,german,0.762,Promised Land
0.625,german,0.503,Porzellan und Elefanten
0.34,german,0.538,Zwei - Live
0.961,german,0.68,Abendluft
0.626,german,0.383,Come Closer Girl - Retrolove Edit
0.615,german,0.462,Taschenlampe
0.6,german,0.791,Around the World - DAZZ Remix
0.601,german,0.397,Alles geht vorbei
0.529,german,0.151,Wir sind ewig
0.71,german,0.924,Du willst mir an die Wäsche
0.421,german,0.417,Ihr habt meinen Segen - Live
0.851,german,0.722,Heartbreaker - Crazibiza Remix
0.602,german,0.605,Das ist der Moment
0.419,german,0.271,"Dein ist mein ganzes Herz - Live At Grosse Freiheit 36, Hamburg / 2018"
0.609,german,0.433,"Willig, sexy und perfekt"
0.678,german,0.742,Ich bau dir ein Schloss
0.678,german,0.742,Ich bau dir ein Schloss
0.641,german,0.839,Ein Bett im Kornfeld
0.641,german,0.839,Ein Bett im Kornfeld
0.678,german,0.742,Ich bau dir ein Schloss
0.659,german,0.768,Was einmal war das kommt nie wieder
0.606,german,0.754,"Bielefeld, Paris oder Madrid"
0.671,german,0.868,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017
0.225,german,0.0627,Oogway's Legacy
0.679,german,0.258,Home
0.0854,german,0.0258,2049
0.85,german,0.77,Breaking Me - HUGEL Remix
0.807,german,0.6,Amsterdam
0.797,german,0.828,Bamba (feat. Aitch & BIA)
0.426,german,0.126,Spirit
0.221,german,0.216,"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846"
0.818,german,0.52,Close Your Eyes
0.753,german,0.95,Cheri Cheri Lady - New Version
0.703,german,0.188,Ich liebe / hasse dich
0.717,german,0.437,Rule The World (feat. ILIRA)
0.864,german,0.882,A Night Like This - Radio Edit
0.582,german,0.0661,Gotham's Reckoning
0.175,german,0.0436,The Crown Main Title
0.686,german,0.342,Abstand
0.679,german,0.68,Riba
0.74,german,0.183,TRilogy vinyl
0.359,german,0.247,Calling San Francisco
0.577,german,0.562,Ohne dich
0.574,german,0.51,Die letzten 30 Sekunden
0.711,german,0.332,Warum bist du so
0.634,german,0.559,3 Millionen
0.679,german,0.722,Finger weg von Sachen ohne Alkohol
0.81,german,0.76,Guten Flug
0.377,german,0.191,Bis zum Ende
0.851,german,0.842,Jack Daniels
0.244,german,0.168,Sag mir wie du heisst - pt.2 / Live
0.439,german,0.426,Kriegerin
0.345,german,0.425,Tausendfrankenlang - Live
0.81,german,0.53,Die Lambodado Hymne
0.608,german,0.195,Tauschen gegen dich
0.194,german,0.0482,"Concerto grosso in B-Flat Major, Op. 3 No. 1, HWV 312: II. Largo"
0.45,german,0.51,"Ruby, Light & Dark"
0.272,german,0.612,"The Well-Tempered Clavier: Book 2: Fugue in C Minor, BWV 871 (Arr. for String Quartet by Wolfgang Amadeus Mozart, KV 405)"
0.411,german,0.69,"The Well-Tempered Clavier: Book 2: Fugue in D Major, BWV 874 (Arr. for String Quartet by Wolfgang Amadeus Mozart, KV 405)"
0.272,german,0.612,"The Well-Tempered Clavier: Book 2: Fugue in C Minor, BWV 871 (Arr. for String Quartet by Wolfgang Amadeus Mozart, KV 405)"
0.272,german,0.612,"The Well-Tempered Clavier: Book 2: Fugue in C Minor, BWV 871 (Arr. for String Quartet by Wolfgang Amadeus Mozart, KV 405)"
0.272,german,0.612,"The Well-Tempered Clavier: Book 2: Fugue in C Minor, BWV 871 (Arr. for String Quartet by Wolfgang Amadeus Mozart, KV 405)"
0.411,german,0.69,"The Well-Tempered Clavier: Book 2: Fugue in D Major, BWV 874 (Arr. for String Quartet by Wolfgang Amadeus Mozart, KV 405)"
0.647,gospel,0.521,Estações
0.412,gospel,0.373,Deus Forte
0.457,gospel,0.224,Sua Presença - Ao Vivo
0.396,gospel,0.739,Em Teus Braços - Acústico
0.368,gospel,0.183,Eu Amo a Tua Glória - Ao Vivo
0.423,gospel,0.166,Vem Me Buscar - Ao Vivo
0.292,gospel,0.182,Vou Deixar na Cruz
0.364,gospel,0.0886,Seu Amor Me Persegue (Studio)
0.254,gospel,0.311,Até te Encontrar - Ao Vivo
0.327,gospel,0.291,"Aguente, Guerreiro"
0.279,gospel,0.365,O Que Sua Glória Fez Comigo
0.333,gospel,0.251,Seu Amor / Diante da Cruz
0.539,gospel,0.29,O Que Meu Deus Vai Fazer
0.567,gospel,0.276,Seja Forte
0.504,gospel,0.342,Você Não Imagina
0.526,gospel,0.223,Vai Passar
0.612,gospel,0.5,Foi Deus
0.704,gospel,0.318,Dia de Sol
0.384,gospel,0.332,Teus Sonhos - Ao Vivo
0.4,gospel,0.114,Jeová Jireh
0.626,gospel,0.661,Meet Me under the Mistletoe
0.309,gospel,0.232,Aclame ao Senhor - Ao Vivo
0.43,gospel,0.085,Redentor
0.294,gospel,0.287,Adorarei - Ao Vivo
0.451,gospel,0.147,Nada Além do Sangue - Acústico
0.626,gospel,0.661,Meet Me under the Mistletoe
0.568,gospel,0.391,Dias de Guerra
0.359,gospel,0.324,Com Muito Louvor
0.326,gospel,0.148,Deus do Impossível (Ao Vivo em Mojave Desert)
0.387,gospel,0.346,Árvore Cortada
0.716,gospel,0.273,Pode Dormir Tranquilo
0.348,gospel,0.306,Labareda - Ao Vivo
0.395,gospel,0.215,Águas Purificadoras/Oceanos - Ao Vivo
0.626,gospel,0.661,Meet Me under the Mistletoe
0.516,gospel,0.332,Eu Não Perdi o Controle (Ao Vivo)
0.314,gospel,0.127,Tu És Fiel
0.461,gospel,0.139,Descansarei
0.535,gospel,0.158,Eu Não Sou Mais Órfão - Acústico
0.494,gospel,0.212,Teus Olhos Revelam - Ao Vivo
0.52,gospel,0.321,Consagração / Louvor ao Rei
0.376,gospel,0.389,Adorador por Excelência
0.509,gospel,0.409,Todos Os Meus Dias - Ao Vivo
0.498,gospel,0.209,Que Se Abram os Céus - Ao Vivo
0.418,gospel,0.225,Deus do Impossível
0.229,gospel,0.164,Saudade de casa - Ao Vivo
0.475,gospel,0.227,Hoje Livre Sou
0.368,gospel,0.266,O Escudo + Sou Um Milagre - Ao Vivo
0.278,gospel,0.16,Vento Impetuoso - Ao Vivo
0.576,gospel,0.252,Deus Está Cuidando de Você
0.4,gospel,0.236,Para Ti Eu Vou - Ao Vivo
0.494,gospel,0.237,Soldado Ferido
0.459,gospel,0.0808,Um Milhão de Anos
0.358,gospel,0.226,Vem - Ao Vivo
0.579,gospel,0.223,Quem Sou Eu?
0.484,gospel,0.218,Sou Teu Deus
0.423,gospel,0.12,Vinde A Mim
0.202,gospel,0.285,Deixa Eu Te Usar - Ao Vivo
0.435,gospel,0.226,Teu Toque - Ao Vivo
0.387,gospel,0.305,Vai Ter Vida Aí
0.534,gospel,0.238,Tempo de Cantar
0.421,gospel,0.25,Minha Alma Anseia por Ti
0.557,gospel,0.192,Outro Na Fornalha (Another In The Fire) - Ao Vivo
0.302,gospel,0.194,Este é o Som da Tua Noiva | Eu Só Quero Te Amar
0.37,gospel,0.371,Foi a Mão de Deus
0.613,gospel,0.633,Cuida - Ao Vivo
0.423,gospel,0.156,Abraça-me / Lindo És / Só Quero Ver Você
0.573,gospel,0.25,Sou um Milagre
0.458,gospel,0.369,Fica Tudo Bem - Ao Vivo
0.414,gospel,0.281,No Silêncio
0.257,gospel,0.189,Seu Amor Me Persegue (Ao Vivo)
0.322,gospel,0.204,Aos Pés Da Cruz - Ao Vivo
0.351,gospel,0.266,Fiel a Mim
0.483,gospel,0.201,Pra Que
0.427,gospel,0.119,Para Ti Eu Vou (Ao Vivo)
0.384,gospel,0.261,Meu Herói
0.605,gospel,0.555,Eu Vou Vencer
0.34,gospel,0.266,Ouvir o Teu Falar
0.614,gospel,0.346,Me dá o Poder de Filho
0.262,gospel,0.151,Grande é o Senhor - Acústico Ao Vivo
0.52,gospel,0.372,Hoje Livre Sou - Ao Vivo
0.303,gospel,0.356,O Céu Se Abre - Ao Vivo
0.649,gospel,0.264,Primeiro Amor
0.618,gospel,0.252,Vem Cear Comigo
0.398,gospel,0.111,Jeová Jireh
0.461,gospel,0.171,Família - Ao Vivo
0.525,gospel,0.503,Descendência
0.654,gospel,0.429,Me Perdoe
0.546,gospel,0.385,Só Quem Tem Raiz
0.567,gospel,0.657,O Relógio de Deus
0.424,gospel,0.318,Aprender Com a Vida
0.269,gospel,0.0751,Rendido Estou (Arms Open Wide)
0.602,gospel,0.571,Pai Eu Não Confio em Mim
0.62,gospel,0.435,Já Posso Suportar
0.522,gospel,0.315,comigo
0.432,gospel,0.0748,Eu Também (100 Bilhões X)
0.228,gospel,0.111,Canta
0.438,gospel,0.14,Furioso Amor
0.287,gospel,0.433,Abraça-Me - Ao Vivo em BH
0.423,gospel,0.174,Transformação
0.498,gospel,0.118,Faz Chover - Ao Vivo
0.512,gospel,0.541,Santifica
0.4,gospel,0.183,Bem Perto - Ao Vivo
0.513,gospel,0.12,Mais Alto - Acústico
0.472,gospel,0.503,Cresça
0.569,gospel,0.303,Toca em Mim de Novo - Ao Vivo
0.295,gospel,0.221,Mais Que Uma Voz
0.505,gospel,0.389,Autor da Vida
0.313,gospel,0.221,Vai Valer a Pena - Ao Vivo
0.576,gospel,0.327,Calmaria
0.406,gospel,0.327,Me Derramar
0.298,gospel,0.138,O Holy Night
0.266,gospel,0.192,O Come All Ye Faithful
0.218,gospel,0.189,Te Desejamos - Ao Vivo
0.655,gospel,0.577,Pai
0.26,gospel,0.2,Ele Vem - Ao Vivo
0.554,gospel,0.278,Eu Vou Correr
0.467,gospel,0.206,Descanso
0.62,gospel,0.468,Casa do Rei
0.363,gospel,0.155,Cadeias Quebrar (Break Every Chain)
0.423,gospel,0.201,Fidelidade
0.184,gospel,0.265,Ele É Exaltado - Acústico Ao Vivo
0.604,gospel,0.306,Em Teu Altar - Ao Vivo
0.768,gospel,0.51,Que Vença o Amor
0.485,gospel,0.267,Casa de Bênção
0.332,gospel,0.383,Palavras
0.374,gospel,0.185,Os Planos de Deus (Ao Vivo)
